user,item,time,rating
luxuryliners,pr-Desktop_with_Intel_Pentium_4_Processor_2_8GHz_D300a,1216857600,5.0
luxuryliners,1938_Cadillac_Fleetwood_V16_Diecast_Model_Car_1_18_Scale_Die_Cast_by_Signature_Models_Deep,1218499200,5.0
luxuryliners,Precision_Camera_1966_Cadillac_Limo_Hearse_Black_1_18_Precision_Model,1218499200,5.0
luxuryliners,Anson_1_18_Scale_1973_Cadillac_Eldorado,1218499200,4.0
luxuryliners,Hasbro_Liquid_Puzzle_Saver,1218499200,4.0
luxuryliners,Maisto_1959_Cadillac_Eldorado_Biarritz_Pink_Diecast_Model_1_18_Die_Cast_Car,1218585600,4.0
luxuryliners,God_Father_Cadillac_1940_Fleetwood_Series_75_Black_1_18_Diecast_Car,1218758400,4.0
luxuryliners,Star_Manufacturing_1957_Cadillac_Brougham_Diecast_Model_Car_1_18_Scale_Die_Cast_By_Sun_Star_Warm_White,1218931200,5.0
luxuryliners,auto_Make-1988_Oldsmobile_Delta_88,1220313600,5.0
luxuryliners,Shasta_Visions_Earth_Mars_Moon_Scale_Marbles_In_Box,1220572800,4.0
luxuryliners,Bus_Pull_Back_Toy,1222732800,4.0
luxuryliners,New_Ray_Peterbilt_379_With_Potbelly_Trailer,1224460800,4.0
luxuryliners,New_Ray_White_Logoed_Volvo_Tractor_Trailer,1225584000,4.0
luxuryliners,Life_Like_Life_Like_0_4_0_Dockside_Santa_Fe_Ho,1225929600,4.0
luxuryliners,Hasbro_Glow_In_the_Dark_Empire_State_3D_Puzzle,1226620800,5.0
luxuryliners,Wrebbit_Puzz_3d_Sears_Tower_Puzzle_By_Wrebbit,1226620800,5.0
luxuryliners,Wrebbit_3D_Citigroup_Center_Puzzle_300pc,1226793600,4.0
luxuryliners,Wrebbit_Puzz_3D_John_Hancock_Center_Plus_Bonus_Tribune_Tower,1226880000,4.0
luxuryliners,Hasbro_3D_Burj_Al_Arab_Dubai_United_Arab_Emirates_Puzzle,1226880000,4.0
luxuryliners,1996_Lincoln_S_T_R_E_T_C_H_Limousine_94946,1226966400,4.0
luxuryliners,2003_Ford_Crown_Victoria_Los_Angeles_County_Sheriff_Police_Car_Diecast_Model_Car_1_18_Scale_Die_Cast_By_Motor_Max_73500,1227139200,4.0
lydia667,pr-Cosco_High_Back_Booster_22-200_22-207_Car_Seat,1166572800,5.0
lydia667,Delta_Baby_Products_5_in_1_Crib_Cribs,1166572800,1.0
lydia667,Cuisinart_ICE_20_Ice_Cream_Maker,1166918400,5.0
lydia667,Radio_Flyer_Wagon_Classic,1167004800,5.0
lydia667,Joovy_Caboose_Stand_On_Tandem_Blue_Stroller,1167004800,5.0
lydia667,pr-Rival_Cool_Touch_CF250_Deep_Fryer,1167177600,2.0
lydia667,Hasbro_Easy_Bake_Real_Meal_Oven,1167264000,5.0
lydia667,Rival_SCVP609_Slow_Cooker,1199923200,5.0
lydia667,Labyrinth_Wooden_Maze,1200096000,5.0
lydia667,Westinghouse_LTV32W6HD_Television,1200096000,5.0
lydia667,Epson_Stylus_Photo_RX580_multifunction_Printer,1200096000,5.0
lydia667,Brio_Tipping_Wagon_Red,1200182400,4.0
lydia667,Squeezed_Out_35491523,1200182400,5.0
lydia667,pr-Dirt_Devil_Spot_Scrubber_SE2800_Wet_Dry_Vacuum,1200182400,2.0
lydia667,LG_LG_Electronic_40_Pint_Dehumidifier_Dehumidifier_1,1200182400,5.0
lydia667,Hamilton_Beach_22600_2_Slice_Toaster,1200182400,5.0
lydia667,Brio_Railway_Crossing,1200182400,5.0
lydia667,Bissell_Little_Green_Machine_Model_14005_1_ea_Vacuum,1200182400,5.0
lydia667,Presto_05443_CoolDaddy_Deep_Fryer,1200182400,4.0
lydia667,Kodak_EasyShare_Z885_Digital_Camera,1200182400,5.0
lydia667,LG_LRM1250_Microwave_Oven,1200268800,5.0
lydia667,Britax_Regent_Sahara,1200268800,5.0
lydia667,GE_CONSUMER_INDUSTRIAL_Hotpoint_30_Free_Standing_Gas_Range_Kitchen_Range_RGB740BEHWH,1200268800,5.0
marybatson,Rockin_Tunes_Music_Lights_Sit_n_Spin,1111536000,2.0
marybatson,Mini_Dog_Vet_Kit,1111968000,4.0
marybatson,Crayola_Color_Wonder_Learning_Book_Alphabet,1112140800,4.0
marybatson,Transportation_Puzzle_24_pc,1112572800,5.0
marybatson,Lights_Camera_Interaction_Jumbo_Knob_Puzzles_Shapes,1112659200,4.0
marybatson,LeapPad_Plus_Writing_Microphone_Learning_System,1112832000,4.0
marybatson,Lights_Camera_Interaction_Alphabet_Art_Puzzle,1113436800,4.0
marybatson,Up_Down_Over_Under_and_Between_Puzzle,1114646400,5.0
marybatson,LeapFrog_Toys_LeapPad_Plus_Writing_System_Pre_K_Reading_and_Writing,1120089600,4.0
marybatson,Thomas_The_Tank_Engine_Friends_Grain_Loader_LC_99331,1120348800,5.0
marybatson,LeapFrog_Toys_LeapPad_LeapStart_Pre_Math_Lots_and_Lots_of_Honey_Pots_Interactive_Book_and_Cartridge,1120435200,4.0
marybatson,Take_Along_Sodor_Engine_Works,1121126400,3.0
marybatson,Battat_18_Piece_Tool_Kit,1121385600,4.0
marybatson,Leappad_Leap_1_Music_Mother_Goose_Songbook_Interactive_Book_and_Cartridge,1121731200,3.0
marybatson,Chicco_Play_Village_Farm_32727458,1122768000,2.0
marybatson,Chicco_Flip_N_Play_Table_049796671209,1122940800,5.0
marybatson,Schylling_Box_O_Beads,1125187200,1.0
marybatson,Chicco_Bear_Ville_Activity_Center,1125360000,5.0
marybatson,Little_Tikes_DiscoverSounds_Stackin_Pans,1127088000,5.0
marybatson,DiscoverSounds_Kitchen_32724370,1127260800,5.0
marybatson,View_Master_Thomas_Friends_Gift_Set,1127520000,3.0
marybatson,Animal_Crew_Playset_Ride_On,1127606400,5.0
marybatson,Thomas_All_Aboard_Card_Game,1127865600,4.0
marybatson,Ravensburger_3_Puzzles_And_Story_Book_Set,1128124800,4.0
marybatson,International_Playthings_Hide_N_Squeak_Eggs_TY1581,1128211200,5.0
marybatson,Home_Depot_35_pc_Deluxe_Construction_Playset,1128384000,4.0
marybatson,Fisher_Price_See_n_Say_Farmer_Says_Electronic_Lever,1129766400,2.0
marybatson,Thomas_at_the_Railyard_Large_Imaginetics_Set,1129939200,5.0
marybatson,Crayola_Color_Wonder_Monsters_Coloring_Book,1130457600,4.0
marybatson,Thomas_5_pc_Dinnerware_Set,1139443200,4.0
marybatson,Winnie_the_Pooh_Wood_Jigsaw_Puzzles,1154908800,5.0
marybatson,Little_Tikes_Cook_n_Clean_Kitchen,1154995200,4.0
marybatson,Battat_Art_Easel_with_Bins,1155081600,5.0
marybatson,Color_Explosion_Magic_Sparkle_Wand,1155168000,1.0
marybatson,Hasbro_Play_Doh_Doh_Doh_Island_Beach_Buggy_23516,1155340800,4.0
marybatson,Playmobil_Treasure_Island_Set,1155859200,5.0
maryed93,Peg_Perego_Venezia_Single_MT_Metalica_Stroller,1209168000,5.0
maryed93,Acer_Core_2_Duo_T5600_1GB_120GB_XP_LX_TH706_061_PC_Notebook,1209168000,2.0
maryed93,Sunshine_Kids_Radian_80_Car_Seat_Super_Cool,1209168000,5.0
maryed93,Peg_Perego_Pliko_P3_MT_Toffee_Stroller,1209168000,4.0
maryed93,Kodak_EasyShare_Z710_Digital_Camera,1209168000,5.0
maryed93,Babybjoern_Baby_Bjorn_Baby_Bjorn_Baby_Carrier_Synergy_White,1209168000,5.0
maryed93,Eddie_Bauer_Deluxe_booster_Latte,1209168000,4.0
maryed93,Hewlett_Packard_Hewlett_Packard_Photosmart_D5069_Printer,1209427200,5.0
maryed93,Sunshine_Kids_Radian_80_Car_Seat_Super_Cool,1209427200,5.0
maryed93,Kenmore_Blender_Blender_1,1209427200,5.0
maryed93,Sony_CCD_TRV118_Hi8_Camcorder_Camcorders,1209427200,5.0
maryed93,Apple_iPod_nano_Second_Gen_Silver_2_GB_MP3_Player,1209427200,4.0
maryed93,Safety_1st_Starter_Infant_Car_Seat_22_310_YST,1209427200,5.0
maryed93,Toshiba_Satellite_A135_S4527_15_4_Widescreen_Notebook_PC_PC_Notebook,1209427200,3.0
maryed93,Coby_TFDVD7107_Portable_DVD_Player,1209427200,5.0
maryed93,Apple_iPod_classic_Silver_160_GB_MAC_PC_MB145LL_A_Digital_Media_Player,1209427200,5.0
maryed93,Sunshine_Kids_Radian_80_convertible_car_seat_Princess,1209427200,5.0
maryed93,Razor_Dirt_Rocket_MX350_Miniature_Electric_Motocross_Bike_817378009630,1209513600,4.0
maryed93,Graco_Quattro_Tour_Deluxe_Darius_Stroller,1209513600,4.0
maryed93,Cosco_Juvenile_Highrise_Booster,1209859200,3.0
marytara,Razor_A_Original_Kick_Scooter_Green,1263686400,5.0
marytara,Disney_Princess_3_Wheel_Kick_Scooter_58634,1263772800,3.0
marytara,Disney_Royal_Princess_Play_Food_Ice_Cream,1263859200,3.0
marytara,Child_Princess_Hardshell_Helmet_with_Pads_epi,1263859200,5.0
marytara,Glow_Zone_Creativity_System,1263859200,3.0
marytara,Barbie_Candy_Glam_Doll,1263945600,3.0
marytara,Disney_s_Wizards_of_Waverly_Place_Doll_Fashion_with_Magic_Wand,1264032000,3.0
marytara,Russ_Berrie_16_Raggedy_Ann_Doll,1264118400,2.0
marytara,BARBIE_Splash_Style_Mermaid_Doll_Pink_with_Angel_Fish_epi,1264204800,3.0
marytara,Binney_and_Smith_20CT_Super_Tips_Marker,1264204800,4.0
marytara,Uncle_Milton_Night_Sky_Projector_Clock,1264204800,4.0
marytara,Disney_Pixar_UP_Figurine_Set_epi,1264377600,5.0
marytara,Little_Adventures_Fullness_Slip_for_Little_Dress_Up_Shop_Dresses_epi,1264464000,5.0
marytara,V_Communications_U_Command_Wall_E,1264464000,5.0
marytara,Learning_Resources_Inflatable_Globe_12_In_35458720,1264550400,4.0
marytara,Hallmark_Deck_the_Planet_Wall_e_Ornament,1264636800,4.0
marytara,Disney_Princess_Little_Sleeping_Beauty_Aurora_Doll,1264723200,2.0
marytara,FuzzyNation_Teapup_Purse_Yorkie_in_Vest_Peas_epi,1264723200,4.0
marytara,Disney_Princess_The_Little_Mermaid_Pink_Party_Invitations_8ct,1264723200,4.0
marytara,Wall_E_Movie_3_Inch_Poseable_Mini_Figure_Eve_epi,1264809600,4.0
marytara,Ariel_Disney_Princess_Favorite_Moments_Figure_Doll_epi,1264809600,2.0
marytara,Infrared_Remote_Control_M_O_Mini_Robot,1264809600,4.0
marytara,Disney_Infrared_Remote_Control_WALLE_Mini_Robot,1264809600,4.0
marytara,American_Girl_Doll_Elizabeth_s_Accessories_epi,1264896000,3.0
marytara,Disney_Princess_The_Little_Mermaid_Pink_Party_Pinata,1264896000,4.0
marytara,Disney_Infrared_Remote_Control_EVE_Mini_Robot,1264896000,4.0
marytara,M_O_Disney_Pixar_s_WALL_E_Figure_epi,1264896000,2.0
marytara,Little_Adventures_DELUXE_Snow_White_Doll_Dress_epi,1265328000,5.0
marytara,Little_Adventures_DELUXE_Snow_White_Dress_Up_Costume_epi,1265328000,5.0
marytara,Bitty_Baby_Bitty_s_Snack_Set_epi,1265414400,4.0
marytara,Hasbro_Milton_Bradley_Connect_Four_1_game,1265414400,4.0
marytara,American_Girl_Doll_Jazz_Dance_Outfit_Book_epi,1265673600,4.0
marytara,Zhu_Zhu_Pets_Hamster_Blanket_and_Bed_Purple_epi,1266278400,3.0
marytara,Ty_Beanie_Baby_Theodore_Alvin_and_the_Chipmunks_epi,1267228800,4.0
marytara,Barbie_Shower_and_Show_Horse,1267488000,4.0
marytara,Our_Generation_2_in_1_Wardrobe_epi,1267747200,5.0
marytara,Euro_Pro_Shark_Steam_Mop_Gray_Purple_Vacuum_1,1268006400,2.0
marytara,Princess_International_Disney_Princess_Basket,1279238400,4.0
marytara,Cuisinart_CSB_77_SmartStick_Blender,1280966400,5.0
marytara,Eureka_Pet_Pal_Bagless_Vacuum_3271AVZ_epi,1280966400,4.0
marytara,Samsung_Epic_4G_Cell_Phone,1322352000,5.0
marytara,LEGO_brand_Toy_Story_Construct_a_Buzz_7592,1322352000,2.0
marytara,mattel-toy-story-3-alien-kerplunk-game,1322352000,4.0
mdbrown,elec-Photo-Cameras-All-Fuji_FinePix_1400,1016323200,5.0
mdbrown,elec_Home_Theater-DVD_JVC_XV-JVC_XV-511BK,1016323200,5.0
mdbrown,615821_Yamaha_NS_A638_Bookshelf_Speakers,1016323200,3.0
mdbrown,Nokia_5160_AMPS_D_AMPS_Cellular_Phone_Cellular_Phone,1016323200,1.0
mdbrown,Sony_Ericsson_LX_788_Cellular_Phone,1016323200,3.0
mdbrown,elec_Home_Receivers-Surround_JVC_RX-JVC_RX-778VBK,1016323200,4.0
mdbrown,elec_Home_Theater_VCRs-2_Head_VHS_Sharp_VC_H-Sharp_VC-H986U,1016323200,5.0
mdbrown,Mitsubishi_T200_Cellular_Phone,1016323200,5.0
mdbrown,Motorola_v2397_Cellular_Phone,1016323200,3.0
mdbrown,Sony_Ericsson_CM_M1300_Cellular_Phone,1016323200,3.0
mdbrown,613315_KLH_Audio_8_Powered_Subwoofer_PSW8_100,1016323200,4.0
mdbrown,cmhd-Printers-All-HP_Deskjet_812C,1016323200,1.0
mdbrown,Sony_Ericsson_R289LX_Cellular_Phone,1016323200,5.0
mdbrown,pr-Desktops_Dell_Dimension_4400_Desktop_A_D0314,1016582400,5.0
mdbrown,Blaupunkt_Orlando_CM127_Cassette_Receiver___7_644_415_510,1017532800,4.0
mdbrown,_Rockford_Fosgate_RFZ2410__619497,1018742400,5.0
mdbrown,elec_Car_Stereo_In_Dash_Stereo-With_CD-Nakamichi_NakamichiCDProductFamilyily-Nakamichi_CD-40Z,1021939200,5.0
mdbrown,JVC_KS_AX704_484341,1021939200,5.0
mdbrown,Rockford_Fosgate_10__Dual_Voice_Coil_Subwoofer_RFD2110__Subwoofers_RFD2110,1022112000,5.0
mdbrown,elec_Car_Stereo-Speakers-Polk_PolkEXProductFamilyily-Polk_EX2500,1023840000,5.0
mdbrown,pr-Alpine_Car_Stereo_MRV-100M_Car_Audio_Amplifier,1023840000,4.0
mdbrown,well-Personal-Electric_Razors-All-Panasonic_Sonic_Shaving_ES3001A,1027209600,3.0
mdbrown,auto_Make-1991_Dodge_Grand_Caravan,1027209600,4.0
mdbrown,hmgd-Small_Appliances-All-Cuisinart_Convection_Oven_Toaster_Oven_Broiler_TOB_175_TOB_165,1027209600,4.0
mdbrown,well-Personal-Electric_Razors-All-Norelco_Advantage_5615X,1027209600,5.0
mdbrown,JVC_KS_AX6500_626518,1037750400,5.0
mdbrown,Jl_Audio_10W3V3_4_Car_Speaker,1037750400,5.0
mdbrown,Crimestopper_Gargoyle_CS_2002,1042502400,5.0
mdbrown,Jensen_MP3310_CD_MP3_Receiver_Car_Stereos_Changers,1042502400,4.0
mdbrown,512358_Sylvania_6260VA_Hi_Fi_VCR,1042502400,5.0
mdbrown,Onkyo_TX_SR500_Digital_Receiver___Receiver_TX_SR500,1048204800,5.0
mdbrown,elec-Photo-Cameras-All-Fuji_FinePix_2400_ZOOM,1048982400,3.0
mdbrown,GE_WJSE4150BT_Washing_Machines,1049587200,5.0
mdbrown,pr-Removable_Storage_Mitsumi_CR_487E_TE_CD_RW_CR_487ETE,1050796800,5.0
mdbrown,pr-GE_31GT740__Standard_Televisions,1061683200,3.0
mdbrown,pr-Car_Stereos_Changers_Alpine_FantomFace_XL_CDA_7897_Radio_CD_MP3_Player_CDA_7897,1061683200,5.0
mdbrown,pr-Daewoo_DTQ_27S3FC__Standard_Televisions,1100044800,5.0
mdbrown,pr-GoVideo_DV1030_DVD_VCR_Player,1100044800,4.0
mdbrown,Sony_Cyber_Shot_DSC_S40_Digital_Camera,1122508800,5.0
mdbrown,Hewlett_Packard_Hp_Pavilion_A1130e_Customizable_Desktop_Pc_PY196AV,1135641600,5.0
merlot,Mickey_s_Yahtzee_Jr,1009065600,4.0
merlot,Milton_Bradley_Wheels_On_The_Bus_Game,1009324800,4.0
merlot,Magna_Doodle_Travel_Size,1009497600,5.0
merlot,Mattel_Fisher_Price_Go_Fish,1011139200,5.0
merlot,Hamilton_Beach_33690BV_Slow_Cooker,1011225600,5.0
merlot,Electronic_Hand_Held_Yahtzee,1011657600,5.0
merlot,Mattel_Barbie_And_Krissy_Stroll_N_Play,1017100800,2.0
merlot,Arco_Barbie_Horse_Riding_Stable_Horse,1024790400,5.0
merlot,Polly_Pocket_Beach_Style_S_U_V,1030320000,4.0
merlot,Lincoln_Logs_L_L_National_Bank_32729809,1030406400,5.0
merlot,Arco_Barbie_Radio_Control_Jeep_Wrangler,1030752000,3.0
merlot,Barbie_Talk_With_Me_Telephone_Answering_Machine,1031270400,5.0
merlot,Battat_Drum_Acoustics_Set,1031788800,5.0
merlot,Mattel_Drowsy_Doll_Classic_Series,1032825600,5.0
merlot,Tic_Tac_Tony_Game_78875,1034208000,5.0
merlot,auto_Make-2003_Toyota_Tacoma,1037404800,5.0
michelyne,LeapStart_Learning_Table,1172620800,5.0
michelyne,hmgd-Stand_Mixers-Kitchen_Aid-Ultra_Power_KSM90,1173225600,5.0
michelyne,Hewlett_Packard_PSC_2510_Thermal_Inkjet_Multifunction_Printer,1173225600,4.0
michelyne,Sony_Cyber_Shot_DSC_H1_Digital_Camera,1173225600,5.0
michelyne,Kenmore_84042_Dryer,1173225600,5.0
michelyne,pr-Electrolux_3_1_cu_ft_Front_Load_Electric_Washer_w_Eco_Care_System_Washing_Machine_1,1173225600,5.0
michelyne,hmgd-Large_Appliances-All-Vacuum_Cleaners-Hoover_Self_Propelled_WindTunnel_Bagless_U6630900_Vacuum,1173225600,3.0
michelyne,Sequence_Game_32724296,1173312000,5.0
michelyne,Set_Enterprises_Quiddler_Card_Game_by_Set_Enterprises,1173312000,5.0
michelyne,ERGO_Baby_Carriers_Camel_Camel,1181520000,5.0
michelyne,Euro_Pro_NV30_Infinity_Vacuum,1201478400,5.0
michelyne,Playskool_Busy_Ball_Popper_At_Kohl_s,1201564800,5.0
michelyne,Evenflo_Triumph_Onyx,1201564800,5.0
michelyne,Pressman_Toy_Like_Minds_Board_Game,1201651200,5.0
michelyne,hmgd-Mixers_Food_Proc-Kitchen-Aid-5-Cup_Little_Classic,1201651200,5.0
michelyne,Kolcraft_Tour_Sport_Red_Black_Stroller,1201651200,3.0
michelyne,Fisher_Price_Rock_Roll_and_Ride_Xl_Trike,1202083200,3.0
michelyne,Aquadoodle_70678,1202083200,5.0
michelyne,Fisher_Price_Racin_Ramps_Garage,1203120000,5.0
michelyne,Rival_8804_BL_Ice_Cream_Maker,1203897600,3.0
michelyne,Leapfrog_Enterprises_LFC20305_Fridge_Phonics_Magnetic_Letter_Set,1203897600,5.0
michelyne,Playskool_Step_Start_Walk_N_Ride_35497511,1204156800,4.0
michelyne,Playskool_Busy_Glow_Flashlight_At_Kohl_s,1204156800,3.0
michelyne,Pbs_Sesame_Street_Giggle_N_Go_Cookie_Monster_Van_and_Ernie_Tow_Truck,1204329600,5.0
michelyne,Pbs_Sesame_Street_Giggle_N_Go_Elmo_Van_and_Grover_Mail_Truck,1204329600,5.0
michelyne,Step_2_Toddler_Swing_7488KR,1204588800,2.0
michelyne,Infantino_Jittery_Zebra,1204588800,5.0
michelyne,Little_Tikes_Drum,1204588800,4.0
michelyne,Infantino_Wrist_Rattles_Monkey_and_Elephant,1204588800,3.0
michelyne,Rival_38501_C_Slow_Cooker,1204675200,3.0
michelyne,Playskool_Busy_Poppin_Pals,1205107200,4.0
michelyne,Fisher_Price_Dance_Baby_Dance_Classical_Stacker,1205107200,5.0
michelyne,Fisher_Price_Little_People_Lil_Movers_Dump_Truck,1205193600,4.0
michelyne,Hasbro_Tonka_Chuck_and_Friends_Boomer_The_Tow_Truck,1205280000,5.0
midknight2k3,KDS_VS_195i_19___18__Viewable__PC_Touch_Monitor__CRT_Monitors_VS95MACD,1029196800,4.0
midknight2k3,511597_Hewlett_Packard_PhotoSmart_215,1029801600,3.0
midknight2k3,SONICblue_RioVolt_SP90_Portable_Digital_CD_Player__MP3_Players_90260277,1032220800,4.0
midknight2k3,elec-Video-DVD-All-Toshiba_SD2200,1034467200,3.0
midknight2k3,S0041573_Hewlett-Packard_DeskJet_722C,1035936000,5.0
midknight2k3,cmhd-Removable_Storage-All-Iomega_Zip_Parallel_Port,1036281600,2.0
midknight2k3,cmhd-MousingDevices-All-Microsoft_IntelliMouse_Optical,1037750400,4.0
midknight2k3,Fuji_FinePix_3800_Digital_Camera_Digital_Cameras,1043020800,5.0
midknight2k3,cmhd-Printers-All-HP_DeskJet_932C,1043107200,5.0
midknight2k3,pr-Keyboards-Microsoft_Internet_C19-00001,1043193600,4.0
midknight2k3,pr-Printers_Epson_Stylus_Color_740_Personal_Printer_Printer_C257001_N,1043280000,2.0
midknight2k3,S0417322_Pioneer_Electronic_DVD_115,1043366400,5.0
midknight2k3,cmhd-Printers-All-Lexmark_Z42,1043539200,2.0
midknight2k3,Creative_Labs_70SB023000005_Audigy_Platinum_Soundcard,1043625600,5.0
midknight2k3,S0188676_Hewlett-Packard_SureStore_CD-Writer_Plus_9110i,1043884800,4.0
midknight2k3,pr-Portable_Audio_Archos_Jukebox_HD_MP3_Digital_player_6017,1053216000,5.0
mind-full,Dyson_DC14i_Vacuum,1125878400,5.0
mind-full,pr-Hunter_34357_Humidifier,1170633600,2.0
mind-full,Mattel_Disney_Pixar_Cars_Cars_Tractor_Tipping_Game,1199318400,5.0
mind-full,Coin_Counting_Money_Jar,1199750400,3.0
mind-full,Webkinz_Monkey_Charm,1200096000,3.0
mind-full,Webkinz_Lil_Kinz_Monkey_Adopt_A_Pet_Plush_Toy,1200096000,5.0
mind-full,Ganz_Chihuahua_Webkinz,1200096000,3.0
mind-full,Webkinz_Husky,1200096000,3.0
mind-full,Brownie_Girl_Scout_Council_Troop_Numerals,1200614400,5.0
mind-full,Disney_Tinkerbell_Fastenator_Staple_Bars,1200873600,4.0
mind-full,Unicorn_Webkinz_8_5_Inch,1200873600,3.0
mind-full,Fisher_Price_Geotrax_Mile_High_Mountain,1200873600,5.0
mind-full,Geotrax_Sky_High_Suspension_Bridge,1200873600,5.0
mind-full,Fisher_Price_Geotrax_Rail_and_Road_System_Harbor_Docks_Lighthouse_126734D,1200873600,5.0
mind-full,Crop_A_Dile_Punch,1201046400,5.0
mind-full,Geotrax_Elevation_Track_Pack_Ramps_C6449,1201132800,5.0
mismamac,Fisher_Price_Dora_The_Explorer_Doras_Talking_Cash_Register_Gift_Set_With_Doll_Included,1220486400,4.0
mismamac,Milton_Bradley_Memory_Game_Disney_Princess_Edition,1223942400,3.0
mismamac,Hasbro_Cinderella_s_Enchanted_Slipper_Game,1224028800,4.0
mismamac,JAKKS_Pacific_Discovery_Kids_Glow_Star_Globe,1225843200,3.0
mismamac,Charades,1225929600,3.0
mismamac,International_Playthings_Classic_Card_Game_Go_Fish_Old_Maid_Rummy_Memory_Snap,1226016000,4.0
mismamac,Memory_Game_I_Never_Forget_A_Face_By_Eeboo,1226016000,5.0
mismamac,Mattel_Barbie_Collector_Dolls_Of_The_World_Carnaval_Barbie_Doll,1226102400,5.0
mismamac,Fisher_Price_Fisherprice_Light_Sketcher,1229472000,3.0
mismamac,Applause_Disney_Princess_Beauty_and_The_Beast_The_Beast_Plush_Doll,1229904000,3.0
mismamac,Hasbro_Lite_Brite_Flatscreen_Purple,1230854400,3.0
mismamac,Strawberry_Shortcake_Everyday_Inflatable_Chair,1230854400,3.0
mismamac,Blue_Hat_2_pack_RC_Race_Car_Set_Remote_Control_Vehicles,1230854400,3.0
mismamac,Milton_Bradley_Operation_Skill_Game,1231200000,5.0
mismamac,Imaginarium_Arts_and_crafts_Mega_Art_Set_Over_650_Pieces,1237248000,4.0
mismamac,Giddy_Up_Blendy_Pens_El_Grande_Activity_Kit,1237766400,2.0
mismamac,Hasbro_PLAYSKOOL_CLIPO_BIG_BUCKET,1237852800,3.0
mismamac,pr-Bissell_SteamMop_1867_Vacuum,1238544000,5.0
mismamac,Mattel_Shimmer_Princess_Sleeping_Beauty_Doll,1242086400,3.0
mismamac,Cranium_Balloon_Lagoon_1_Ea_35436148,1249948800,4.0
mismamac,16_Disney_Princess_Plush_Doll_Belle_Plush_Doll,1253664000,4.0
mismamac,Disney_Enchanted_Jumbo_Giselle_Plush_Doll,1253664000,3.0
mismamac,Russ_Berrie_Plush_Round_Bouts_HedgeHog_7,1254096000,4.0
mismamac,American_Greetings_Party_Pups_7_Paper_Plates,1254441600,4.0
mismamac,American_Greetings_Party_Pups_Paper_Cups,1254441600,3.0
mismamac,American_Greetings_Party_Pups_Cone_Hats,1254787200,3.0
mismamac,Barbie_I_Can_Be_SeaWorld_Trainer_Play_Set,1260316800,3.0
mismamac,American_Greetings_Party_Pups_Beverage_Napkins,1261440000,4.0
mistsy,pr-GE_GSM1800J_Dishwasher,1088640000,3.0
mistsy,Whirlpool_Whirlpool_AD40USR_40_Pint_Per_Day_Ultra_Low_Temp_Basement_Dehumidifier_w_ENERGY_STAR_Qualified_A_Humidifier,1118534400,4.0
mistsy,2005_Nissan_Altima,1119571200,5.0
mistsy,pr-Cars-2005_Volvo_S60,1129507200,4.0
mistsy,auto_Make-2003_Hummer_H2,1129507200,1.0
mistsy,pr-Cars-2005_Volvo_S80,1130630400,4.0
mistsy,Elefun,1134432000,2.0
mistsy,T_Mobile_Phone_Service_in_Austin,1167696000,2.0
mistsy,Frigidaire_AEQ7000ES_Dryer,1167868800,2.0
mistsy,Frigidaire_ATF6000WH,1168128000,5.0
mistsy,2006_Nissan_Altima,1195948800,2.0
mistsy,Hoover_U5507900_Elite_Rewind_Vacuum,1201478400,4.0
mistsy,2008_Toyota_Camry,1212451200,5.0
mistsy,2008_Toyota_Prius,1212710400,5.0
mistsy,2008_Kia_Rio,1214524800,3.0
mistsy,Apple_MacBook_White_MA255LL_A_Mac_Notebook,1238025600,3.0
mithril,hmgd-Large_Appliances-All-Washing_Machines-Equator_Ventless_Clothes_Processor_EZ_3600C,1005091200,5.0
mithril,Olympus_Camedia_Brio_D_100_Digital_Camera,1028851200,4.0
mithril,Bissell_3545_PowerGlide_Upright_Vacuum_Vacuum_Cleaners,1031616000,5.0
mithril,GoVideo_DDV2110_620475,1031875200,4.0
mithril,pr-KitchenAid_KERC607_Kitchen_Range,1056067200,5.0
mithril,pr-Infinity_ERS-110_Home_Audio_Main_Stereo_Speaker,1102291200,5.0
mithril,pr-Compaq_Presario_Notebook_with_Mobile_AMD_AthlonT_XP_M_Processor_3000_R3306US_PC_Notebook,1103328000,5.0
mithril,pr-KitchenAid_KEBC107_Electric_Single_Oven,1111536000,5.0
mithril,KitchenAid_30_Inch_Ceran_Glass_Electric_Cooktop_KECC508GBK_Cooktops,1111536000,5.0
mithril,hmgd-Large_Appliances-All-Microwaves-KitchenAid_KCMC155JBK,1117497600,5.0
mithril,pr-Yamaha_HTR-5790_Home_Audio_Receiver,1142208000,5.0
mithril,Yamaha_HTR_5850,1142294400,5.0
mithril,Hitachi_UltraVision_42HDS52_Television,1147046400,5.0
mithril,Gateway_P_172X_Notebook_PC_Intel_Core_2_Duo_T5550_1_83GHz_802_11a_b_g_Wireless_2GB_DDR2_160GB_H,1224720000,5.0
mithril,Hewlett_Packard_HP_Pavilion_TX1000Z_12_1_NOTEBOOK_LAPTOP_PC_AMD_Turion_64_X2_Mobile_TL_60_2_0GHz_2GB_RAM_160GB_H,1225584000,5.0
mithril,Roku_Netflix_Player,1231718400,5.0
mithril,Bissell_PowerForce_Bagless_Upright_Vacuum_CleanerVacuum,1250380800,5.0
mizgnomer,Transformers_Go_Bots_Aero_Bot_Racer,1106956800,4.0
